targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,quarter_Quarter2,quarter_Quarter3,quarter_Quarter4,quarter_Quarter5,department_finishing ,department_sweing,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,output_per_worker,overtime_flag
0.7,5.13,1039.0,1920,0,0.0,0,0,8.0,0.672135417,0,1,0,0,0,0,0,0,1,0,0,5.6,1
0.7,18.79,1252.5,6120,30,0.0,0,1,51.0,0.638614379,0,1,0,0,0,1,0,0,1,0,0,35.699999999999996,1
0.75,5.13,1039.0,1920,0,0.0,0,0,8.0,0.631354167,0,1,0,0,0,0,0,0,1,0,0,6.0,1
0.75,30.1,444.0,0,0,0.0,0,1,59.0,0.611140537,0,1,0,0,0,1,0,0,1,0,0,44.25,0
0.8,5.13,1039.0,2160,0,0.0,0,0,9.0,0.609583333,0,1,0,0,0,0,0,0,1,0,0,7.2,1
0.65,30.33,841.0,6840,0,0.0,0,1,57.0,0.585315789,0,1,0,0,0,1,0,0,1,0,0,37.050000000000004,1
0.7,19.68,1252.5,5760,0,0.0,0,1,48.0,0.249416667,0,1,0,0,0,1,0,0,1,0,0,33.599999999999994,1
0.5,5.13,1039.0,1800,0,0.0,0,0,15.0,0.8721,0,0,1,0,0,0,0,1,0,0,0,7.5,1
0.8,2.9,1039.0,960,0,0.0,0,0,8.0,0.8319375,0,0,1,0,0,0,0,1,0,0,0,6.4,1
0.8,5.13,1039.0,4800,0,0.0,0,0,20.0,0.8300625,0,0,1,0,0,0,0,1,0,0,0,16.0,1
0.6,2.9,1039.0,2880,0,0.0,0,0,12.0,0.805555556,0,0,1,0,0,0,0,1,0,0,0,7.199999999999999,1
0.8,15.26,1103.0,4080,63,0.0,0,0,34.0,0.800401961,0,0,1,0,0,1,0,1,0,0,0,27.200000000000003,1
0.8,30.1,922.0,5820,63,0.0,0,1,59.0,0.80000295,0,0,1,0,0,1,0,1,0,0,0,47.2,1
0.8,5.13,1039.0,2400,0,0.0,0,0,10.0,0.78375,0,0,1,0,0,0,0,1,0,0,0,8.0,1
0.8,3.94,1039.0,2400,0,0.0,0,0,10.0,0.753525,0,0,1,0,0,0,0,1,0,0,0,8.0,1
0.75,18.79,1055.0,3960,45,0.0,0,0,33.0,0.75065101,0,0,1,0,0,1,0,1,0,0,0,24.75,1
0.8,3.94,1039.0,2880,0,0.0,0,0,12.0,0.727349537,0,0,1,0,0,0,0,1,0,0,0,9.600000000000001,1
0.7,29.4,1146.0,6840,40,0.0,0,2,57.0,0.700614035,0,0,1,0,0,1,0,1,0,0,0,39.9,1
0.7,30.33,746.0,6840,0,0.0,0,1,57.0,0.700605263,0,0,1,0,0,1,0,1,0,0,0,39.9,1
0.75,11.41,834.0,3480,0,0.0,0,2,58.0,0.672140805,0,0,1,0,0,1,0,1,0,0,0,43.5,1
0.7,18.79,1252.5,3240,30,0.0,0,1,57.0,0.627011183,0,0,1,0,0,1,0,1,0,0,0,39.9,1
0.7,30.1,1041.0,8160,33,0.0,0,2,58.0,0.626577778,0,0,1,0,0,1,0,1,0,0,0,40.599999999999994,1
0.7,21.25,1252.5,6000,0,0.0,0,1,50.0,0.456875,0,0,1,0,0,1,0,1,0,0,0,35.0,1
0.75,30.1,627.0,6960,0,0.0,0,1,58.0,0.393548851,0,0,1,0,0,1,0,1,0,0,0,43.5,1
0.8,3.94,1039.0,960,0,0.0,0,0,8.0,0.385791667,0,0,1,0,0,0,0,1,0,0,0,6.4,1
0.8,30.1,450.0,5700,0,0.0,0,0,60.0,0.307501459,0,0,1,0,0,1,0,1,0,0,0,48.0,1
0.7,5.13,1039.0,960,0,0.0,0,0,8.0,0.283958333,0,0,1,0,0,0,0,1,0,0,0,5.6,1
0.8,3.94,1039.0,2400,0,0.0,0,0,20.0,0.955791667,0,0,1,0,0,0,0,0,0,0,0,16.0,1
0.7,5.13,1039.0,960,0,0.0,0,0,8.0,0.930416667,0,0,1,0,0,0,0,0,0,0,0,5.6,1
0.8,5.13,1039.0,1080,0,0.0,0,0,9.0,0.9025,0,0,1,0,0,0,0,0,0,0,0,7.2,1
0.8,5.13,1039.0,2160,0,0.0,0,0,18.0,0.87115,0,0,1,0,0,0,0,0,0,0,0,14.4,1
0.8,15.26,1060.0,4080,63,0.0,0,0,34.0,0.800401961,0,0,1,0,0,1,0,0,0,0,0,27.200000000000003,1
0.8,30.1,891.0,7140,38,0.0,0,1,59.0,0.800137255,0,0,1,0,0,1,0,0,0,0,0,47.2,1
0.8,30.1,541.0,7140,38,0.0,0,0,59.0,0.800137255,0,0,1,0,0,1,0,0,0,0,0,47.2,1
0.75,30.1,709.0,6960,45,0.0,0,1,58.0,0.750770115,0,0,1,0,0,1,0,0,0,0,0,43.5,1
0.75,18.79,1100.0,3960,45,0.0,0,0,33.0,0.75065101,0,0,1,0,0,1,0,0,0,0,0,24.75,1
0.75,11.41,826.0,2820,0,0.0,0,2,58.0,0.750293939,0,0,1,0,0,1,0,0,0,0,0,43.5,1
0.7,30.33,577.0,2160,30,0.0,0,1,58.0,0.700623,0,0,1,0,0,1,0,0,0,0,0,40.599999999999994,1
0.7,29.4,1094.0,6840,40,0.0,0,2,57.0,0.700614035,0,0,1,0,0,1,0,0,0,0,0,39.9,1
0.7,29.4,1228.0,6960,30,0.0,0,2,58.0,0.700362069,0,0,1,0,0,1,0,0,0,0,0,40.599999999999994,1
0.7,18.79,1252.5,6000,40,0.0,0,1,50.0,0.60128,0,0,1,0,0,1,0,0,0,0,0,35.0,1
0.7,21.25,1252.5,6000,0,0.0,0,1,50.0,0.417916667,0,0,1,0,0,1,0,0,0,0,0,35.0,1
0.8,2.9,1039.0,960,0,0.0,0,0,8.0,0.3715625,0,0,1,0,0,0,0,0,0,0,0,6.4,1
0.8,2.9,1039.0,960,0,0.0,0,0,8.0,0.3715625,0,0,1,0,0,0,0,0,0,0,0,6.4,1
0.8,5.13,1039.0,960,0,0.0,0,0,8.0,0.36871875,0,0,1,0,0,0,0,0,0,0,0,6.4,1
0.7,5.13,1039.0,960,0,0.0,0,0,8.0,0.356458333,0,0,1,0,0,0,0,0,0,0,0,5.6,1
0.7,2.9,1039.0,1800,0,0.0,0,0,15.0,0.902222222,0,0,1,0,0,0,0,0,0,1,0,10.5,1
0.8,4.6,1039.0,1440,0,0.0,0,0,12.0,0.811388889,0,0,1,0,0,0,0,0,0,1,0,9.600000000000001,1
0.8,15.26,1062.0,4080,50,0.0,0,0,34.0,0.800401961,0,0,1,0,0,1,0,0,0,1,0,27.200000000000003,1
0.8,30.1,450.0,7140,50,0.0,0,0,60.0,0.800137255,0,0,1,0,0,1,0,0,0,1,0,48.0,1
0.8,30.1,901.0,6480,50,0.0,0,1,59.0,0.800071839,0,0,1,0,0,1,0,0,0,1,0,47.2,1
0.7,4.6,1039.0,960,0,0.0,0,0,8.0,0.791458333,0,0,1,0,0,0,0,0,0,1,0,5.6,1
0.75,30.1,739.0,5640,45,0.0,0,1,59.0,0.750727326,0,0,1,0,0,1,0,0,0,1,0,44.25,1
0.75,18.79,913.0,3360,45,0.0,0,0,33.0,0.75065101,0,0,1,0,0,1,0,0,0,1,0,24.75,1
0.75,11.61,698.0,3360,34,0.0,0,2,57.0,0.750437269,0,0,1,0,0,1,0,0,0,1,0,42.75,1
0.75,29.4,1172.0,5340,45,0.0,0,2,60.0,0.750176991,0,0,1,0,0,1,0,0,0,1,0,45.0,1
0.75,2.9,1039.0,1800,0,0.0,0,0,15.0,0.726933333,0,0,1,0,0,0,0,0,0,1,0,11.25,1
0.7,2.9,1039.0,1800,0,0.0,0,0,15.0,0.726933333,0,0,1,0,0,0,0,0,0,1,0,10.5,1
0.7,30.33,408.0,1680,30,0.0,0,1,59.0,0.700623,0,0,1,0,0,1,0,0,0,1,0,41.3,1
0.7,29.4,1079.0,4560,40,0.0,0,2,58.0,0.700518519,0,0,1,0,0,1,0,0,0,1,0,40.599999999999994,1
0.7,18.79,1068.0,3000,30,0.0,0,1,52.0,0.700256795,0,0,1,0,0,1,0,0,0,1,0,36.4,1
0.7,2.9,1039.0,960,0,0.0,0,0,8.0,0.5046875,0,0,1,0,0,0,0,0,0,1,0,5.6,1
0.7,21.25,1252.5,6360,0,0.0,0,1,53.0,0.471108491,0,0,1,0,0,1,0,0,0,1,0,37.099999999999994,1
0.7,3.9,1039.0,960,0,0.0,0,0,8.0,0.325,0,0,1,0,0,0,0,0,0,1,0,5.6,1
0.6,22.53,708.0,5040,0,0.0,0,1,42.0,0.268214286,0,0,1,0,0,1,0,0,0,1,0,25.2,1
0.75,18.79,1085.0,6240,56,0.0,0,1,52.0,0.970816667,0,0,1,0,0,1,0,0,0,0,1,39.0,1
0.8,4.6,1039.0,1080,0,0.0,0,0,9.0,0.902962963,0,0,1,0,0,0,0,0,0,0,1,7.2,1
0.8,4.6,1039.0,2400,0,0.0,0,0,20.0,0.900833333,0,0,1,0,0,0,0,0,0,0,1,16.0,1
0.8,4.6,1039.0,1800,0,0.0,0,0,15.0,0.899555556,0,0,1,0,0,0,0,0,0,0,1,12.0,1
0.7,2.9,1039.0,1200,0,0.0,0,0,10.0,0.845833333,0,0,1,0,0,0,0,0,0,0,1,7.0,1
0.8,30.1,323.0,4080,50,0.0,0,1,59.0,0.800808642,0,0,1,0,0,1,0,0,0,0,1,47.2,1
0.8,15.26,1053.0,4080,50,0.0,0,0,34.0,0.800401961,0,0,1,0,0,1,0,0,0,0,1,27.200000000000003,1
0.8,30.1,786.0,7080,50,0.0,0,2,59.0,0.800115819,0,0,1,0,0,1,0,0,0,0,1,47.2,1
0.75,18.79,1003.0,3960,45,0.0,0,1,33.0,0.75065101,0,0,1,0,0,1,0,0,0,0,1,24.75,1
0.75,11.61,635.0,3360,45,0.0,0,0,57.0,0.750503571,0,0,1,0,0,1,0,0,0,0,1,42.75,1
0.75,29.4,1252.5,6960,45,0.0,0,2,58.0,0.750206897,0,0,1,0,0,1,0,0,0,0,1,43.5,1
0.7,29.4,847.0,6960,30,0.0,0,1,58.0,0.700362069,0,0,1,0,0,1,0,0,0,0,1,40.599999999999994,1
0.7,30.33,361.0,3960,30,0.0,0,1,58.0,0.700069811,0,0,1,0,0,1,0,0,0,0,1,40.599999999999994,1
0.7,21.82,1252.5,6240,0,0.0,0,2,52.0,0.700058333,0,0,1,0,0,1,0,0,0,0,1,36.4,1
0.75,4.6,1039.0,960,0,0.0,0,0,8.0,0.676666667,0,0,1,0,0,0,0,0,0,0,1,6.0,1
0.7,4.6,1039.0,960,0,0.0,0,0,8.0,0.658541667,0,0,1,0,0,0,0,0,0,0,1,5.6,1
0.8,30.1,15.0,1200,49,0.0,0,1,59.0,0.598792339,0,0,1,0,0,1,0,0,0,0,1,47.2,1
0.65,22.53,762.0,5040,0,0.0,0,1,42.0,0.581130952,0,0,1,0,0,1,0,0,0,0,1,27.3,1
0.7,3.9,1039.0,960,0,0.0,0,0,8.0,0.440375,0,0,1,0,0,0,0,0,0,0,1,5.6,1
0.75,2.9,1039.0,960,0,0.0,0,0,8.0,0.410833333,0,0,1,0,0,0,0,0,0,0,1,6.0,1
0.7,2.9,1039.0,960,0,0.0,0,0,8.0,0.410833333,0,0,1,0,0,0,0,0,0,0,1,5.6,1
0.8,4.6,1039.0,6300,0,0.0,0,0,15.0,0.921703704,0,0,1,0,0,0,0,0,1,0,0,12.0,1
0.8,4.6,1039.0,7560,0,0.0,0,0,18.0,0.921604938,0,0,1,0,0,0,0,0,1,0,0,14.4,1
0.8,30.1,694.0,4080,50,0.0,0,1,59.0,0.800808642,0,0,1,0,0,1,0,0,1,0,0,47.2,1
0.8,11.61,816.0,2820,50,0.0,0,2,57.0,0.800516667,0,0,1,0,0,1,0,0,1,0,0,45.6,1
0.8,15.26,1065.0,4080,63,0.0,0,0,34.0,0.800401961,0,0,1,0,0,1,0,0,1,0,0,27.200000000000003,1
0.5,3.94,1039.0,3360,0,0.0,0,0,8.0,0.768847222,0,0,1,0,0,0,0,0,1,0,0,4.0,1
0.75,18.79,912.0,3960,45,0.0,0,0,33.0,0.75065101,0,0,1,0,0,1,0,0,1,0,0,24.75,1
0.75,29.4,1244.0,6840,45,0.0,0,2,57.0,0.750473684,0,0,1,0,0,1,0,0,1,0,0,42.75,1
0.75,18.79,1020.0,5640,45,0.0,0,1,52.0,0.750371895,0,0,1,0,0,1,0,0,1,0,0,39.0,1
0.75,29.4,916.0,6960,56,0.0,0,2,58.0,0.750206897,0,0,1,0,0,1,0,0,1,0,0,43.5,1
0.7,21.82,1252.5,3240,0,0.0,0,1,52.0,0.700251773,0,0,1,0,0,1,0,0,1,0,0,36.4,1
0.7,30.33,398.0,6960,0,0.0,0,1,58.0,0.66237931,0,0,1,0,0,1,0,0,1,0,0,40.599999999999994,1
0.8,4.6,1039.0,3780,0,0.0,0,0,9.0,0.590617284,0,0,1,0,0,0,0,0,1,0,0,7.2,1
0.7,3.9,1039.0,960,0,0.0,0,0,8.0,0.5565625,0,0,1,0,0,0,0,0,1,0,0,5.6,1
0.8,30.1,437.0,7080,32,0.0,0,2,59.0,0.495617514,0,0,1,0,0,1,0,0,1,0,0,47.2,1
0.35,27.48,413.0,6840,38,0.0,0,1,57.0,0.449964912,0,0,1,0,0,1,0,0,1,0,0,19.95,1
0.7,2.9,1039.0,3360,0,0.0,0,0,8.0,0.410833333,0,0,1,0,0,0,0,0,1,0,0,5.6,1
0.75,2.9,1039.0,960,0,0.0,0,0,8.0,0.4078125,0,0,1,0,0,0,0,0,1,0,0,6.0,1
0.35,26.66,1164.0,6600,23,0.0,0,2,55.0,0.378895152,0,0,1,0,0,1,0,0,1,0,0,19.25,1
0.75,4.6,1039.0,3360,0,0.0,0,0,8.0,0.376597222,0,0,1,0,0,0,0,0,1,0,0,6.0,1
0.75,2.9,1039.0,3360,0,0.0,0,0,8.0,0.271875,0,0,1,0,0,0,0,0,1,0,0,6.0,1
0.8,4.6,1039.0,6300,0,0.0,0,0,15.0,0.921703704,0,0,1,0,0,0,1,0,0,0,0,12.0,1
0.8,4.6,1039.0,7560,0,0.0,0,0,18.0,0.921604938,0,0,1,0,0,0,1,0,0,0,0,14.4,1
0.8,11.61,954.0,0,50,0.0,0,2,58.0,0.800779018,0,0,1,0,0,1,1,0,0,0,0,46.400000000000006,0
0.8,15.26,1194.0,1700,62,0.0,0,0,34.0,0.800260821,0,0,1,0,0,1,1,0,0,0,0,27.200000000000003,1
0.8,30.1,644.0,840,38,0.0,0,1,59.0,0.799982853,0,0,1,0,0,1,1,0,0,0,0,47.2,1
0.5,3.94,1039.0,3360,0,0.0,0,0,8.0,0.768847222,0,0,1,0,0,0,1,0,0,0,0,4.0,1
0.75,29.4,1144.0,4440,45,0.0,0,2,57.0,0.750716981,0,0,1,0,0,1,1,0,0,0,0,42.75,1
0.75,18.79,1012.0,3960,45,0.0,0,0,33.0,0.75065101,0,0,1,0,0,1,1,0,0,0,0,24.75,1
0.75,29.4,792.0,4560,56,0.0,0,2,58.0,0.750425926,0,0,1,0,0,1,1,0,0,0,0,43.5,1
0.75,18.79,841.0,6240,45,0.0,0,1,52.0,0.750395513,0,0,1,0,0,1,1,0,0,0,0,39.0,1
0.7,21.82,1252.5,6120,40,0.0,0,1,51.0,0.700236601,0,0,1,0,0,1,1,0,0,0,0,35.699999999999996,1
0.7,30.33,512.0,4560,0,0.0,0,1,58.0,0.700211111,0,0,1,0,0,1,1,0,0,0,0,40.599999999999994,1
0.8,4.6,1039.0,3780,0,0.0,0,0,9.0,0.590617284,0,0,1,0,0,0,1,0,0,0,0,7.2,1
0.7,3.9,1039.0,960,0,0.0,0,0,8.0,0.5565625,0,0,1,0,0,0,1,0,0,0,0,5.6,1
0.5,27.48,609.0,6840,30,0.0,0,1,57.0,0.550403509,0,0,1,0,0,1,1,0,0,0,0,28.5,1
0.5,26.66,1252.5,6840,30,0.0,0,2,57.0,0.550349708,0,0,1,0,0,1,1,0,0,0,0,28.5,1
0.5,26.66,556.0,6960,23,0.0,0,2,58.0,0.500258046,0,0,1,0,0,1,1,0,0,0,0,29.0,1
0.7,2.9,1039.0,3360,0,0.0,0,0,8.0,0.410833333,0,0,1,0,0,0,1,0,0,0,0,5.6,1
0.75,2.9,1039.0,960,0,0.0,0,0,8.0,0.4078125,0,0,1,0,0,0,1,0,0,0,0,6.0,1
0.75,4.6,1039.0,3360,0,0.0,0,0,8.0,0.376597222,0,0,1,0,0,0,1,0,0,0,0,6.0,1
0.75,2.9,1039.0,3360,0,0.0,0,0,8.0,0.271875,0,0,1,0,0,0,1,0,0,0,0,6.0,1
0.8,4.6,1039.0,10500,0,0.0,0,0,25.0,0.936355556,0,0,0,0,0,0,0,1,0,0,0,20.0,1
0.75,4.6,1039.0,3360,0,0.0,0,0,8.0,0.813611111,0,0,0,0,0,0,0,1,0,0,0,6.0,1
0.8,15.26,1106.0,4080,63,0.0,0,0,34.0,0.800401961,0,0,0,0,0,1,0,1,0,0,0,27.200000000000003,1
0.75,29.4,622.0,6240,56,0.0,0,0,57.0,0.75075,0,0,0,0,0,1,0,1,0,0,0,42.75,1
0.75,18.79,1193.0,3960,45,0.0,0,0,33.0,0.75065101,0,0,0,0,0,1,0,1,0,0,0,24.75,1
0.75,29.4,1143.0,6840,45,0.0,0,0,57.0,0.750473684,0,0,0,0,0,1,0,1,0,0,0,42.75,1
0.75,18.79,895.0,6240,34,0.0,0,0,52.0,0.750395513,0,0,0,0,0,1,0,1,0,0,0,39.0,1
0.6,27.48,549.0,6720,38,0.0,0,0,56.0,0.707446429,0,0,0,0,0,1,0,1,0,0,0,33.6,1
0.7,21.82,1252.5,5640,30,0.0,0,0,52.0,0.700236601,0,0,0,0,0,1,0,1,0,0,0,36.4,1
0.6,26.66,1252.5,6840,38,0.0,0,0,57.0,0.700019883,0,0,0,0,0,1,0,1,0,0,0,34.199999999999996,1
0.7,30.33,254.0,1800,0,0.0,0,0,58.0,0.683550607,0,0,0,0,0,1,0,1,0,0,0,40.599999999999994,1
0.8,11.61,347.0,0,50,0.0,0,0,57.0,0.682433036,0,0,0,0,0,1,0,1,0,0,0,45.6,0
0.6,3.94,1039.0,960,0,0.0,0,0,8.0,0.673083333,0,0,0,0,0,0,0,1,0,0,0,4.8,1
0.7,2.9,1039.0,3360,0,0.0,0,0,8.0,0.664583333,0,0,0,0,0,0,0,1,0,0,0,5.6,1
0.6,26.66,692.0,6840,23,0.0,0,0,57.0,0.600239766,0,0,0,0,0,1,0,1,0,0,0,34.199999999999996,1
0.7,3.9,1039.0,960,0,0.0,0,0,8.0,0.585,0,0,0,0,0,0,0,1,0,0,0,5.6,1
0.8,30.1,934.0,6960,0,0.0,0,0,58.0,0.579511494,0,0,0,0,0,1,0,1,0,0,0,46.400000000000006,1
0.6,3.94,1039.0,3360,0,0.0,0,0,8.0,0.448722222,0,0,0,0,0,0,0,1,0,0,0,4.8,1
0.75,2.9,1039.0,960,0,0.0,0,0,8.0,0.447083333,0,0,0,0,0,0,0,1,0,0,0,6.0,1
0.8,4.6,1039.0,3360,0,0.0,0,0,8.0,0.350416667,0,0,0,0,0,0,0,1,0,0,0,6.4,1
0.7,3.9,1039.0,1200,0,0.0,0,0,10.0,0.92885,0,0,0,0,0,0,0,0,0,0,0,7.0,1
0.8,4.6,1039.0,10080,0,0.0,0,0,24.0,0.86037037,0,0,0,0,0,0,0,0,0,0,0,19.200000000000003,1
0.65,3.94,1039.0,960,0,0.0,0,0,8.0,0.806879167,0,0,0,0,0,0,0,0,0,0,0,5.2,1
0.65,26.66,1252.5,6840,65,0.0,0,0,57.0,0.800579532,0,0,0,0,0,1,0,0,0,0,0,37.050000000000004,1
0.8,15.26,1035.0,4080,63,0.0,0,0,34.0,0.800401961,0,0,0,0,0,1,0,0,0,0,0,27.200000000000003,1
0.75,2.9,1039.0,1200,0,0.0,0,0,10.0,0.8004,0,0,0,0,0,0,0,0,0,0,0,7.5,1
0.8,11.61,632.0,0,50,0.0,0,0,57.0,0.800309211,0,0,0,0,0,1,0,0,0,0,0,45.6,0
0.8,29.4,1231.0,4680,50,0.0,0,0,57.0,0.800149813,0,0,0,0,0,1,0,0,0,0,0,45.6,1
0.8,30.1,616.0,7080,0,0.0,0,0,59.0,0.800115819,0,0,0,0,0,1,0,0,0,0,0,47.2,1
0.75,4.6,1039.0,3360,0,0.0,0,0,8.0,0.773333333,0,0,0,0,0,0,0,0,0,0,0,6.0,1
0.75,18.79,947.0,2880,34,0.0,0,0,33.0,0.750797009,0,0,0,0,0,1,0,0,0,0,0,24.75,1
0.75,29.4,551.0,6840,45,0.0,0,0,57.0,0.750473684,0,0,0,0,0,1,0,0,0,0,0,42.75,1
0.75,18.79,935.0,6240,45,0.0,0,0,52.0,0.750395513,0,0,0,0,0,1,0,0,0,0,0,39.0,1
0.65,26.66,832.0,6780,55,0.0,0,0,57.0,0.750254867,0,0,0,0,0,1,0,0,0,0,0,37.050000000000004,1
0.65,27.48,544.0,6720,34,0.0,0,0,56.0,0.700903571,0,0,0,0,0,1,0,0,0,0,0,36.4,1
0.7,21.82,1252.5,3600,30,0.0,0,0,51.0,0.70013604,0,0,0,0,0,1,0,0,0,0,0,35.699999999999996,1
0.7,2.9,1039.0,3360,0,0.0,0,0,8.0,0.632361111,0,0,0,0,0,0,0,0,0,0,0,5.6,1
0.8,4.6,1039.0,3780,0,0.0,0,0,9.0,0.607654321,0,0,0,0,0,0,0,0,0,0,0,7.2,1
0.65,3.94,1039.0,3360,0,0.0,0,0,8.0,0.537919444,0,0,0,0,0,0,0,0,0,0,0,5.2,1
0.8,4.6,1039.0,3360,0,0.0,0,0,8.0,0.342361111,0,0,0,0,0,0,0,0,0,0,0,6.4,1
0.8,4.6,1039.0,4200,0,0.0,0,0,10.0,0.999533333,0,0,0,0,0,0,0,0,0,1,0,8.0,1
0.8,4.6,1039.0,6300,0,0.0,0,0,15.0,0.902962963,0,0,0,0,0,0,0,0,0,1,0,12.0,1
0.8,11.41,601.0,0,50,0.0,0,0,56.0,0.800701754,0,0,0,0,0,1,0,0,0,1,0,44.800000000000004,0
0.7,26.66,1252.5,6960,60,0.0,0,0,58.0,0.800566092,0,0,0,0,0,1,0,0,0,1,0,40.599999999999994,1
0.8,15.26,983.0,4080,50,0.0,0,0,34.0,0.800401961,0,0,0,0,0,1,0,0,0,1,0,27.200000000000003,1
0.8,29.4,1156.0,6840,50,0.0,0,0,57.0,0.800333333,0,0,0,0,0,1,0,0,0,1,0,45.6,1
0.8,30.1,29.0,7080,50,0.0,0,0,59.0,0.800115819,0,0,0,0,0,1,0,0,0,1,0,47.2,1
0.7,26.66,950.0,6960,50,0.0,0,0,58.0,0.750770115,0,0,0,0,0,1,0,0,0,1,0,40.599999999999994,1
0.75,29.4,534.0,6840,56,0.0,0,0,57.0,0.750473684,0,0,0,0,0,1,0,0,0,1,0,42.75,1
0.75,18.79,1096.0,6240,34,0.0,0,0,52.0,0.750395513,0,0,0,0,0,1,0,0,0,1,0,39.0,1
0.75,20.2,402.0,3120,45,0.0,0,0,33.0,0.750212553,0,0,0,0,0,1,0,0,0,1,0,24.75,1
0.75,4.6,1039.0,3360,0,0.0,0,0,8.0,0.702777778,0,0,0,0,0,0,0,0,0,1,0,6.0,1
0.7,27.48,573.0,6840,30,0.0,0,0,57.0,0.700659649,0,0,0,0,0,1,0,0,0,1,0,39.9,1
0.7,21.82,1252.5,5040,30,0.0,0,0,51.0,0.699984417,0,0,0,0,0,1,0,0,0,1,0,35.699999999999996,1
0.8,4.6,1039.0,3780,0,0.0,0,0,9.0,0.636049383,0,0,0,0,0,0,0,0,0,1,0,7.2,1
0.4,3.9,1039.0,6300,0,0.0,0,0,15.0,0.567377778,0,0,0,0,0,0,0,0,0,1,0,6.0,1
0.7,3.94,1039.0,3360,0,0.0,0,0,8.0,0.555430556,0,0,0,0,0,0,0,0,0,1,0,5.6,1
0.7,3.94,1039.0,3360,0,0.0,0,0,8.0,0.555430556,0,0,0,0,0,0,0,0,0,1,0,5.6,1
0.7,2.9,1039.0,3360,0,0.0,0,0,8.0,0.463194444,0,0,0,0,0,0,0,0,0,1,0,5.6,1
0.7,4.6,1039.0,3360,0,0.0,0,0,8.0,0.354444444,0,0,0,0,0,0,0,0,0,1,0,5.6,1
0.75,2.9,1039.0,3360,0,0.0,0,0,8.0,0.309333333,0,0,0,0,0,0,0,0,0,1,0,6.0,1
0.4,15.28,157.0,5400,0,0.0,0,1,45.0,0.30277037,0,0,0,0,0,1,0,0,0,1,0,18.0,1
0.8,4.6,1039.0,1200,0,0.0,0,0,10.0,0.939166667,0,0,0,0,0,0,0,0,0,0,1,8.0,1
0.8,4.6,1039.0,960,0,0.0,0,0,8.0,0.930416667,0,0,0,0,0,0,0,0,0,0,1,6.4,1
0.8,4.6,1039.0,1080,0,0.0,0,0,9.0,0.885925926,0,0,0,0,0,0,0,0,0,0,1,7.2,1
0.75,2.9,1039.0,960,0,0.0,0,0,8.0,0.83375,0,0,0,0,0,0,0,0,0,0,1,6.0,1
0.7,3.94,1039.0,960,0,0.0,0,0,8.0,0.806879167,0,0,0,0,0,0,0,0,0,0,1,5.6,1
0.7,3.94,1039.0,960,0,0.0,0,0,8.0,0.806058333,0,0,0,0,0,0,0,0,0,0,1,5.6,1
0.8,11.41,433.0,0,38,0.0,0,0,56.0,0.800701754,0,0,0,0,0,1,0,0,0,0,1,44.800000000000004,0
0.8,15.26,961.0,4080,50,0.0,0,0,34.0,0.800401961,0,0,0,0,0,1,0,0,0,0,1,27.200000000000003,1
0.8,29.4,1169.0,6840,63,0.0,0,0,57.0,0.800333333,0,0,0,0,0,1,0,0,0,0,1,45.6,1
0.8,30.1,874.0,3960,50,0.0,0,0,59.0,0.800055762,0,0,0,0,0,1,0,0,0,0,1,47.2,1
0.7,26.82,1028.0,6960,60,0.0,0,0,58.0,0.799975862,0,0,0,0,0,1,0,0,0,0,1,40.599999999999994,1
0.7,26.82,1252.5,6960,50,0.0,0,0,58.0,0.750651724,0,0,0,0,0,1,0,0,0,0,1,40.599999999999994,1
0.75,18.79,1206.0,6240,34,0.0,0,0,52.0,0.750395513,0,0,0,0,0,1,0,0,0,0,1,39.0,1
0.7,27.48,586.0,6960,40,0.0,0,0,58.0,0.700424138,0,0,0,0,0,1,0,0,0,0,1,40.599999999999994,1
0.7,21.82,1252.5,5760,30,0.0,0,0,53.0,0.700058333,0,0,0,0,0,1,0,0,0,0,1,37.099999999999994,1
0.8,4.6,1039.0,8400,0,0.0,0,0,20.0,0.684888889,0,0,0,0,0,0,0,0,0,0,1,16.0,1
0.7,4.6,1039.0,960,0,0.0,0,0,8.0,0.592083333,0,0,0,0,0,0,0,0,0,0,1,5.6,1
0.5,3.9,1039.0,960,0,0.0,0,0,8.0,0.5403125,0,0,0,0,0,0,0,0,0,0,1,4.0,1
0.8,29.4,30.0,6840,0,0.0,0,0,57.0,0.433263158,0,0,0,0,0,1,0,0,0,0,1,45.6,1
0.5,15.28,261.0,5520,0,0.0,0,1,46.0,0.404144928,0,0,0,0,0,1,0,0,0,0,1,23.0,1
0.75,18.79,52.0,3960,0,0.0,0,0,33.0,0.332146465,0,0,0,0,0,1,0,0,0,0,1,24.75,1
0.8,4.6,1039.0,2640,0,0.0,0,0,22.0,0.980984848,0,0,0,0,0,0,0,0,1,0,0,17.6,1
0.6,3.9,1039.0,960,0,0.0,0,0,8.0,0.950625,0,0,0,0,0,0,0,0,1,0,0,4.8,1
0.8,2.9,1039.0,1200,0,0.0,0,0,10.0,0.927291667,0,0,0,0,0,0,0,0,1,0,0,8.0,1
0.8,4.6,1039.0,1080,0,0.0,0,0,9.0,0.868888889,0,0,0,0,0,0,0,0,1,0,0,7.2,1
